82
VM,Load,Load Frac,Avg Delay
2,74.80000000000001,37.400000000000006,4.393688369411393
2,79.2,39.6,5.504521465382282
2,83.60000000000001,41.800000000000004,5.59899385593162
2,88.0,44.0,5.798885877906287
2,92.4,46.2,6.149546428449688
2,96.80000000000001,48.400000000000006,6.19997895859705
2,101.2,50.6,7.622083592353744
2,105.60000000000001,52.800000000000004,7.100621508827317
2,110.00000000000001,55.00000000000001,8.748753053307878
2,112.2,56.1,7.6754656292585555
2,114.4,57.2,8.935161154619708
2,116.60000000000001,58.300000000000004,9.096188223862555
2,118.80000000000001,59.400000000000006,9.058202355928362
2,121.00000000000001,60.50000000000001,9.123743415599888
2,123.20000000000002,61.60000000000001,9.403924549009389
2,125.4,62.7,8.992451583770162
2,127.60000000000001,63.800000000000004,10.104235445442464
2,129.8,64.9,12.454138617106949
2,132.0,66.0,10.519586323708063
2,134.20000000000002,67.10000000000001,10.805734527812456
2,136.4,68.2,10.594488638384064
2,138.60000000000002,69.30000000000001,11.228491726459467
2,140.8,70.4,11.32903343159996
2,143.0,71.5,11.871759157229102
2,145.20000000000002,72.60000000000001,12.483988203629268
2,147.4,73.7,14.170557825935257
2,149.60000000000002,74.80000000000001,13.148380297694535
2,151.8,75.9,13.25707077367697
2,154.0,77.0,15.76504611242126
2,156.20000000000002,78.10000000000001,13.396616471208116
2,158.4,79.2,13.71815899487117
2,160.60000000000002,80.30000000000001,17.121698543589442
2,162.8,81.4,15.558022118271037
2,165.0,82.5,16.596141066827112
2,167.20000000000002,83.60000000000001,16.152816455459106
2,169.4,84.7,16.40700334421126
2,171.60000000000002,85.80000000000001,18.352449853451976
2,173.8,86.9,18.672290584442084
2,176.0,88.0,17.46304214083793
2,178.20000000000002,89.10000000000001,19.85326180510892
2,180.4,90.2,19.830247851656168
2,182.60000000000002,91.30000000000001,19.887852282948728
2,184.8,92.4,18.791256284623522
2,187.00000000000003,93.50000000000001,20.983950295125396
2,189.20000000000002,94.60000000000001,20.059876961731792
2,191.4,95.7,23.286234238083075
2,193.60000000000002,96.80000000000001,23.969910523499156
2,195.8,97.9,22.59892584404224
2,198.00000000000003,99.00000000000001,24.551275864487973
2,200.20000000000002,100.10000000000001,25.09809664331551
2,202.4,101.2,22.76960572390963
2,204.60000000000002,102.30000000000001,25.038662425184157
2,206.8,103.4,23.78459700638341
2,209.00000000000003,104.50000000000001,25.106240596226417
2,211.20000000000002,105.60000000000001,31.936076461679477
2,213.4,106.7,24.782904404243162
2,215.60000000000002,107.80000000000001,24.743043150808077
2,217.8,108.9,25.030227088893298
2,220.00000000000003,110.00000000000001,31.699218787987775
2,226.60000000000002,113.30000000000001,28.557810490946572
2,233.20000000000002,116.60000000000001,30.682010479678876
2,239.8,119.9,41.814699862698035
2,246.40000000000003,123.20000000000002,39.5618227339437
2,253.00000000000003,126.50000000000001,46.28286583968584
2,259.6,129.8,43.85904942082998
2,266.20000000000005,133.10000000000002,52.52736437532294
4,9.0,2.25,0.5822439563256921
4,18.0,4.5,0.6366500000003721
4,27.0,6.75,0.6963711695978417
4,36.0,9.0,0.700103435787605
4,45.0,11.25,0.8537500000020373
4,54.0,13.5,0.8689044400060079
4,63.0,15.75,1.1221114011277709
4,72.0,18.0,1.4038549073506121
4,81.0,20.25,1.633507320897479
4,90.0,22.5,1.871139699334162
4,99.0,24.75,2.0740050112304766
4,108.0,27.0,2.2592817488941423
4,117.0,29.25,2.5672048004053067
4,126.0,31.5,3.1477826656628167
4,135.0,33.75,3.1482889438397277
4,144.0,36.0,3.145345600464499
4,153.0,38.25,3.654119571887724
4,162.0,40.5,4.088676197870519
4,171.0,42.75,4.3330161236604905
4,180.0,45.0,4.301989555190096
4,189.0,47.25,4.677037461288268
4,198.0,49.5,4.7682655587617795
4,207.0,51.75,5.120645402761874
4,216.0,54.0,5.652593941743543
4,225.0,56.25,6.437669131967408
4,229.5,57.375,6.189682477634051
4,234.0,58.5,6.269099421787545
4,238.5,59.625,6.26550057161803
4,243.0,60.75,7.187317973950124
4,247.5,61.875,7.361098668351796
4,252.0,63.0,8.019403754669469
4,256.5,64.125,8.473424077092197
4,261.0,65.25,7.73157187151954
4,265.5,66.375,8.278771804006828
4,270.0,67.5,7.885494678406388
4,274.5,68.625,8.316275921226769
4,279.0,69.75,9.95013912961731
4,283.5,70.875,9.413555545640708
4,288.0,72.0,9.716987362634974
4,292.5,73.125,9.807342118228553
4,297.0,74.25,10.482866292404651
4,301.5,75.375,10.921374014153843
4,306.0,76.5,12.84429906110745
4,310.5,77.625,12.45347947996197
4,315.0,78.75,12.299249456240796
4,319.5,79.875,13.690105589013546
4,324.0,81.0,13.792641850898514
4,328.5,82.125,13.665185199433466
4,333.0,83.25,14.127125600608998
4,337.5,84.375,14.438504661648773
4,342.0,85.5,14.027402951901603
4,346.5,86.625,15.176356966077579
4,351.0,87.75,15.041235486092056
4,355.5,88.875,15.142750564729795
4,360.0,90.0,15.94691263381392
4,364.5,91.125,16.765411313934592
4,369.0,92.25,17.8243410830386
4,373.5,93.375,17.13532739718212
4,378.0,94.5,19.78182275431024
4,382.5,95.625,18.159315460741347
4,387.0,96.75,19.835475411091466
4,391.5,97.875,18.951861386268867
4,396.0,99.0,19.357899433889543
4,400.5,100.125,19.58642157984286
4,405.0,101.25,20.294304352349737
4,409.5,102.375,20.7798918888846
4,414.0,103.5,22.301776950233034
4,418.5,104.625,21.57262947918207
4,423.0,105.75,22.01283700534259
4,427.5,106.875,21.699412372932418
4,432.0,108.0,23.223508365030288
4,436.5,109.125,22.826996901255917
4,441.0,110.25,23.408291008818196
4,445.5,111.375,24.47190068314084
4,450.0,112.5,24.44049166201003
4,463.5,115.875,26.625807594368233
4,477.0,119.25,29.61009105841369
4,490.5,122.625,30.735822621430266
4,504.0,126.0,36.38340362639866
4,517.5,129.375,37.97095391007315
4,531.0,132.75,41.74291676830617
4,544.5,136.125,51.2192660468063
6,14.0,2.3333333333333335,0.5889191906811903
6,28.0,4.666666666666667,0.6590000000142027
6,42.0,7.0,0.6695736036141164
6,56.0,9.333333333333334,0.7645323217904658
6,70.0,11.666666666666666,0.8476128932728898
6,84.0,14.0,0.9562535627221223
6,98.0,16.333333333333332,1.0902690060815092
6,112.0,18.666666666666668,1.1528851045601207
6,126.0,21.0,1.4666922879114281
6,140.0,23.333333333333332,1.4246312217685047
6,154.0,25.666666666666668,1.5355051350779831
6,168.0,28.0,1.57810336619732
6,182.0,30.333333333333332,1.9146176919268325
6,196.0,32.666666666666664,2.27148052509146
6,210.0,35.0,2.5256208605540444
6,224.0,37.333333333333336,2.7743390602001896
6,238.0,39.666666666666664,3.0771961177626537
6,252.0,42.0,3.3761534644290796
6,266.0,44.333333333333336,3.3975962630691314
6,280.0,46.666666666666664,4.015816515835471
6,294.0,49.0,4.482405080589511
6,308.0,51.333333333333336,4.9050103736517485
6,322.0,53.666666666666664,5.79162623335869
6,336.0,56.0,6.1492355347116225
6,350.0,58.333333333333336,6.405802605248771
6,357.0,59.5,6.704910993215153
6,364.0,60.666666666666664,7.257027657430448
6,371.0,61.833333333333336,7.4722229268009
6,378.0,63.0,7.641752683123922
6,385.0,64.16666666666667,7.782178793978531
6,392.0,65.33333333333333,7.755932235991357
6,399.0,66.5,7.876715450274064
6,406.0,67.66666666666667,8.07986368463753
6,413.0,68.83333333333333,8.199371476066883
6,420.0,70.0,8.82526048836008
6,427.0,71.16666666666667,8.777511157067774
6,434.0,72.33333333333333,9.172514364472578
6,441.0,73.5,9.711877704285143
6,448.0,74.66666666666667,10.030918967840254
6,455.0,75.83333333333333,9.91084389786701
6,462.0,77.0,11.20247965609451
6,469.0,78.16666666666667,10.648233147774592
6,476.0,79.33333333333333,11.326820882313768
6,483.0,80.5,11.465886789573416
6,490.0,81.66666666666667,12.059572697235861
6,497.0,82.83333333333333,12.763761501327084
6,504.0,84.0,13.121702712331928
6,511.0,85.16666666666667,13.677731640520506
6,518.0,86.33333333333333,13.584653880784739
6,525.0,87.5,13.741847333207254
6,532.0,88.66666666666667,14.530370507622138
6,539.0,89.83333333333333,14.552654536615593
6,546.0,91.0,15.461662159569098
6,553.0,92.16666666666667,16.222678185033146
6,560.0,93.33333333333333,16.234585657552817
6,567.0,94.5,16.38724943110137
6,574.0,95.66666666666667,17.311013863713015
6,581.0,96.83333333333333,17.84730384283175
6,588.0,98.0,17.6065579307382
6,595.0,99.16666666666667,18.143483154522258
6,602.0,100.33333333333333,18.37080594942381
6,609.0,101.5,19.377416500297837
6,616.0,102.66666666666667,19.28729043045314
6,623.0,103.83333333333333,20.147158954147017
6,630.0,105.0,20.193698637234046
6,637.0,106.16666666666667,20.812317503610394
6,644.0,107.33333333333333,20.970302475895732
6,651.0,108.5,22.25338963425021
6,658.0,109.66666666666667,22.7947621372994
6,665.0,110.83333333333333,24.198364771856006
6,672.0,112.0,24.101635716203592
6,679.0,113.16666666666667,24.409358120537945
6,686.0,114.33333333333333,24.43285714854719
6,693.0,115.5,24.920739644468995
6,700.0,116.66666666666667,24.925161034843768
6,721.0,120.16666666666667,29.60109338105249
6,742.0,123.66666666666667,30.257275256430148
6,763.0,127.16666666666667,32.33553585999761
6,784.0,130.66666666666666,35.316197837213984
6,805.0,134.16666666666666,39.59181195724525
6,826.0,137.66666666666666,47.80029255071713
6,847.0,141.16666666666666,59.55114644574642
8,19.0,2.375,0.5841367631102913
8,38.0,4.75,0.6601000000053318
8,57.0,7.125,0.7375074981042405
8,76.0,9.5,0.7871929524233569
8,95.0,11.875,0.840151693666121
8,114.0,14.25,0.8821417885308653
8,133.0,16.625,0.9520631462219171
8,152.0,19.0,0.9598274202260665
8,171.0,21.375,1.0206276873213935
8,190.0,23.75,1.254874847954492
8,209.0,26.125,1.304845223389565
8,228.0,28.5,1.640032364230137
8,247.0,30.875,1.886420901035308
8,266.0,33.25,1.9069145240326146
8,285.0,35.625,2.208628678106467
8,304.0,38.0,2.6141179157421326
8,323.0,40.375,3.2116831606690526
8,342.0,42.75,3.499207300328993
8,361.0,45.125,4.1265072521287935
8,380.0,47.5,4.218354549736249
8,399.0,49.875,4.4845485214144
8,418.0,52.25,4.629514608834871
8,437.0,54.625,5.060588838526749
8,456.0,57.0,5.6184560072579055
8,475.0,59.375,6.238282367296051
8,484.5,60.5625,6.307810934691228
8,494.0,61.75,6.54353973583785
8,503.5,62.9375,6.770553428260614
8,513.0,64.125,6.805403747031222
8,522.5,65.3125,7.340279257186921
8,532.0,66.5,7.409810992423445
8,541.5,67.6875,7.8881852134276444
8,551.0,68.875,7.84185378187394
8,560.5,70.0625,8.322272694329133
8,570.0,71.25,8.91983850024407
8,579.5,72.4375,9.117365186370435
8,589.0,73.625,9.476567544680435
8,598.5,74.8125,9.542919821233943
8,608.0,76.0,9.80212500484485
8,617.5,77.1875,10.31836633438942
8,627.0,78.375,10.70541449909797
8,636.5,79.5625,11.009971872469766
8,646.0,80.75,11.158265691745328
8,655.5,81.9375,11.47782295019133
8,665.0,83.125,11.766230549238392
8,674.5,84.3125,12.09623180036724
8,684.0,85.5,12.221689482178771
8,693.5,86.6875,12.644973142666274
8,703.0,87.875,13.311297593486964
8,712.5,89.0625,13.828202801861352
8,722.0,90.25,14.353315088368255
8,731.5,91.4375,14.345657104215931
8,741.0,92.625,15.04109035133152
8,750.5,93.8125,15.557218645320972
8,760.0,95.0,15.7618452265946
8,769.5,96.1875,16.71461808976892
8,779.0,97.375,17.080375705787446
8,788.5,98.5625,17.661952478432795
8,798.0,99.75,18.670445082243525
8,807.5,100.9375,18.642322869360218
8,817.0,102.125,19.65993043393246
8,826.5,103.3125,19.048573784501066
8,836.0,104.5,19.581230629206402
8,845.5,105.6875,20.24782885273453
8,855.0,106.875,20.85669736217241
8,864.5,108.0625,21.39917963977205
8,874.0,109.25,22.395160593008036
8,883.5,110.4375,22.97903036343633
8,893.0,111.625,22.50413357916986
8,902.5,112.8125,24.01713650544406
8,912.0,114.0,23.527441617654404
8,921.5,115.1875,24.789281176432254
8,931.0,116.375,25.10142461562355
8,940.5,117.5625,25.363005840801648
8,950.0,118.75,26.76605226153333
8,978.5,122.3125,28.804036486681433
8,1007.0,125.875,31.191476441011755
8,1035.5,129.4375,35.6993376373488
8,1064.0,133.0,38.56230224994941
8,1092.5,136.5625,38.686330065986844
8,1121.0,140.125,44.18589320027968
8,1149.5,143.6875,48.0739585782052
10,24.0,2.4,0.5887998885009438
10,48.0,4.8,0.6529995410237464
10,72.0,7.2,0.6974464921600887
10,96.0,9.6,0.7452479431405663
10,120.0,12.0,0.7638071828259849
10,144.0,14.4,0.7695964169135554
10,168.0,16.8,0.8214576927712188
10,192.0,19.2,0.9027145782834831
10,216.0,21.6,0.9635889786790347
10,240.0,24.0,1.1343209823826328
10,264.0,26.4,1.1536753762222358
10,288.0,28.8,1.2500437672249978
10,312.0,31.2,1.9351954947051127
10,336.0,33.6,2.148832862713597
10,360.0,36.0,2.6667267070995955
10,384.0,38.4,2.900856733554974
10,408.0,40.8,2.7716340000188153
10,432.0,43.2,3.056120842316887
10,456.0,45.6,3.4888024755840834
10,480.0,48.0,3.9379001179302726
10,504.0,50.4,4.260532199684533
10,528.0,52.8,4.7604200654430375
10,552.0,55.2,5.0718514026142705
10,576.0,57.6,5.576395249433708
10,600.0,60.0,6.061840300948828
10,612.0,61.2,6.010151786333883
10,624.0,62.4,6.339560783409979
10,636.0,63.6,6.676213330560131
10,648.0,64.8,6.929849954711973
10,660.0,66.0,6.930282835807885
10,672.0,67.2,7.185898004501356
10,684.0,68.4,7.162310130614789
10,696.0,69.6,7.788388106477233
10,708.0,70.8,7.973423962428925
10,720.0,72.0,8.510493470588699
10,732.0,73.2,8.95533526635263
10,744.0,74.4,9.117019534375869
10,756.0,75.6,9.196774866225313
10,768.0,76.8,9.890791758868724
10,780.0,78.0,10.463161287573168
10,792.0,79.2,10.377389192115515
10,804.0,80.4,10.73588097396423
10,816.0,81.6,11.037882674910366
10,828.0,82.8,11.667601586814271
10,840.0,84.0,11.964219454189877
10,852.0,85.2,12.620234760950552
10,864.0,86.4,12.675674964184873
10,876.0,87.6,12.92858546282514
10,888.0,88.8,13.60480119267595
10,900.0,90.0,13.774234439001892
10,912.0,91.2,13.844066444644698
10,924.0,92.4,14.950608389126131
10,936.0,93.6,15.119018704269557
10,948.0,94.8,15.74907188969373
10,960.0,96.0,16.200919195543975
10,972.0,97.2,16.652922524022873
10,984.0,98.4,17.59034857796505
10,996.0,99.6,17.778061970919953
10,1008.0,100.8,17.83795389457373
10,1020.0,102.0,18.796811504213835
10,1032.0,103.2,19.032732006470905
10,1044.0,104.4,19.367796243453625
10,1056.0,105.6,20.371532142901568
10,1068.0,106.8,20.410346781840797
10,1080.0,108.0,21.399424841991276
10,1092.0,109.2,21.451967270829478
10,1104.0,110.4,21.84565670597367
10,1116.0,111.6,22.619805573398477
10,1128.0,112.8,22.440545193254366
10,1140.0,114.0,22.939684041586588
10,1152.0,115.2,25.48013844914385
10,1164.0,116.4,24.919941309461137
10,1176.0,117.6,25.69872874499997
10,1188.0,118.8,26.099866590005693
10,1200.0,120.0,27.01662586327875
10,1236.0,123.6,28.18336849432089
10,1272.0,127.2,29.77953694998286
10,1308.0,130.8,34.0055969914596
10,1344.0,134.4,39.881125317793334
10,1380.0,138.0,40.67983620669111
10,1416.0,141.6,46.54102392709464
10,1452.0,145.2,47.4680470896652
12,28.0,2.3333333333333335,0.5873991081607529
12,56.0,4.666666666666667,0.648904818331357
12,84.0,7.0,0.7018022301374003
12,112.0,9.333333333333334,0.765400417026832
12,140.0,11.666666666666666,0.7727370368433186
12,168.0,14.0,0.7674096796778036
12,196.0,16.333333333333332,0.8212670458597126
12,224.0,18.666666666666668,0.8581486171577145
12,252.0,21.0,0.9466931984527032
12,280.0,23.333333333333332,0.9507337638875474
12,308.0,25.666666666666668,1.191450874088332
12,336.0,28.0,1.59256407551583
12,364.0,30.333333333333332,1.93450031128305
12,392.0,32.666666666666664,1.9932117276475803
12,420.0,35.0,1.9350291222042881
12,448.0,37.333333333333336,2.242906965035935
12,476.0,39.666666666666664,2.7142512886493932
12,504.0,42.0,2.9966469179140525
12,532.0,44.333333333333336,3.185256997006931
12,560.0,46.666666666666664,3.6012303128605714
12,588.0,49.0,3.9264953489648264
12,616.0,51.333333333333336,4.1848340204160195
12,644.0,53.666666666666664,4.591133534139955
12,672.0,56.0,5.091591882630016
12,700.0,58.333333333333336,5.347082128579496
12,714.0,59.5,5.504509244218932
12,728.0,60.666666666666664,5.682681568985572
12,742.0,61.833333333333336,6.047423161639017
12,756.0,63.0,6.3335327440901885
12,770.0,64.16666666666667,6.485189088431071
12,784.0,65.33333333333333,6.812832260463624
12,798.0,66.5,6.900196858504191
12,812.0,67.66666666666667,7.345947682356931
12,826.0,68.83333333333333,7.608437159608002
12,840.0,70.0,7.717927528731524
12,854.0,71.16666666666667,8.01370653223421
12,868.0,72.33333333333333,8.42120995046572
12,882.0,73.5,8.724908387928735
12,896.0,74.66666666666667,9.005215751292411
12,910.0,75.83333333333333,9.196769803587816
12,924.0,77.0,9.754692261829039
12,938.0,78.16666666666667,9.874204453203138
12,952.0,79.33333333333333,10.102193038101534
12,966.0,80.5,10.774609616634555
12,980.0,81.66666666666667,10.858559735951706
12,994.0,82.83333333333333,11.567940025415737
12,1008.0,84.0,11.543573234695941
12,1022.0,85.16666666666667,12.286043774115383
12,1036.0,86.33333333333333,12.732926221663364
12,1050.0,87.5,12.932400211435741
12,1064.0,88.66666666666667,12.88036555574507
12,1078.0,89.83333333333333,13.584995522873934
12,1092.0,91.0,13.86834278797614
12,1106.0,92.16666666666667,14.789183430242701
12,1120.0,93.33333333333333,14.777886566499362
12,1134.0,94.5,15.088511257991193
12,1148.0,95.66666666666667,15.616504440549761
12,1162.0,96.83333333333333,16.12111063739576
12,1176.0,98.0,16.484116999112302
12,1190.0,99.16666666666667,17.034136164793747
12,1204.0,100.33333333333333,17.068796703196135
12,1218.0,101.5,17.567964818008477
12,1232.0,102.66666666666667,18.027127628540615
12,1246.0,103.83333333333333,18.314442069991497
12,1260.0,105.0,18.81925093138707
12,1274.0,106.16666666666667,19.154929793026536
12,1288.0,107.33333333333333,20.485194172523908
12,1302.0,108.5,20.632782346589366
12,1316.0,109.66666666666667,21.000696269911714
12,1330.0,110.83333333333333,21.761503462152913
12,1344.0,112.0,22.18863614578149
12,1358.0,113.16666666666667,22.957269056685615
12,1372.0,114.33333333333333,22.947114023950416
12,1386.0,115.5,24.029264895000964
12,1400.0,116.66666666666667,24.410429648545687
12,1442.0,120.16666666666667,25.88945652849507
12,1484.0,123.66666666666667,27.397380378714292
12,1526.0,127.16666666666667,31.382545732485596
12,1568.0,130.66666666666666,32.47492852760188
12,1610.0,134.16666666666666,34.44107467410504
12,1652.0,137.66666666666666,39.014062901353455
12,1694.0,141.16666666666666,41.694465835238226
14,34.0,2.4285714285714284,0.5781834948749748
14,68.0,4.857142857142857,0.6564659399620721
14,102.0,7.285714285714286,0.723901138661313
14,136.0,9.714285714285714,0.724004605517257
14,170.0,12.142857142857142,0.7299999999813735
14,204.0,14.571428571428571,0.7729314270865869
14,238.0,17.0,0.8335859641199936
14,272.0,19.428571428571427,0.8467984583228833
14,306.0,21.857142857142858,0.9513139273913112
14,340.0,24.285714285714285,1.2268361735215798
14,374.0,26.714285714285715,1.525655930233192
14,408.0,29.142857142857142,1.3753775597840996
14,442.0,31.571428571428573,1.6265791264246279
14,476.0,34.0,1.9863903089426458
14,510.0,36.42857142857143,2.177447510685323
14,544.0,38.857142857142854,2.3427269312087446
14,578.0,41.285714285714285,2.738126500422368
14,612.0,43.714285714285715,2.976921111810955
14,646.0,46.142857142857146,3.3340212765731856
14,680.0,48.57142857142857,3.588707949791568
14,714.0,51.0,3.8248663829173886
14,748.0,53.42857142857143,4.291774921870094
14,782.0,55.857142857142854,4.668704202317176
14,816.0,58.285714285714285,5.139727845886955
14,850.0,60.714285714285715,5.642237139487405
14,867.0,61.92857142857143,5.96922325024497
14,884.0,63.142857142857146,6.196260225097653
14,901.0,64.35714285714286,6.289452779502612
14,918.0,65.57142857142857,6.553350572625637
14,935.0,66.78571428571429,6.6789087885466865
14,952.0,68.0,7.255754922074264
14,969.0,69.21428571428571,7.533913260709967
14,986.0,70.42857142857143,7.711691752664055
14,1003.0,71.64285714285714,8.086618166393603
14,1020.0,72.85714285714286,8.55145491932635
14,1037.0,74.07142857142857,8.743370756821239
14,1054.0,75.28571428571429,9.219295241392688
14,1071.0,76.5,9.221598908840678
14,1088.0,77.71428571428571,9.799160603643395
14,1105.0,78.92857142857143,9.715026463102557
14,1122.0,80.14285714285714,10.122777278535068
14,1139.0,81.35714285714286,10.543377055349993
14,1156.0,82.57142857142857,10.771265009127092
14,1173.0,83.78571428571429,11.40622725602008
14,1190.0,85.0,11.59410898089409
14,1207.0,86.21428571428571,12.331460772879655
14,1224.0,87.42857142857143,12.32046699221246
14,1241.0,88.64285714285714,12.685608515195781
14,1258.0,89.85714285714286,13.577374503901233
14,1275.0,91.07142857142857,13.412458857719324
14,1292.0,92.28571428571429,14.044901250436668
14,1309.0,93.5,14.188582603289998
14,1326.0,94.71428571428571,14.983649292774498
14,1343.0,95.92857142857143,15.680243425030497
14,1360.0,97.14285714285714,15.641019322181828
14,1377.0,98.35714285714286,16.106461525138002
14,1394.0,99.57142857142857,16.641089552675844
14,1411.0,100.78571428571429,17.108045365981525
14,1428.0,102.0,17.162995954044163
14,1445.0,103.21428571428571,17.8609269535169
14,1462.0,104.42857142857143,18.547604529821545
14,1479.0,105.64285714285714,18.905906852008773
14,1496.0,106.85714285714286,18.85658015059889
14,1513.0,108.07142857142857,19.848213005613076
14,1530.0,109.28571428571429,20.591363004932646
14,1547.0,110.5,20.95206642285338
14,1564.0,111.71428571428571,21.61189182230737
14,1581.0,112.92857142857143,22.189850784343434
14,1598.0,114.14285714285714,22.37750060282414
14,1615.0,115.35714285714286,22.71723667199258
14,1632.0,116.57142857142857,23.17744814546313
14,1649.0,117.78571428571429,24.308266939583707
14,1666.0,119.0,24.13784950362169
14,1683.0,120.21428571428571,24.67839052414638
14,1700.0,121.42857142857143,25.036052348138764
14,1751.0,125.07142857142857,27.227425109408795
14,1802.0,128.71428571428572,30.705557384615553
14,1853.0,132.35714285714286,31.494411885435692
14,1904.0,136.0,34.56503138795959
14,1955.0,139.64285714285714,37.85319819836295
14,2006.0,143.28571428571428,41.76377040446387
14,2057.0,146.92857142857142,51.609458695934144
16,38.0,2.375,0.58909168636892
16,76.0,4.75,0.656144419097109
16,114.0,7.125,0.7206734160077761
16,152.0,9.5,0.7020497062942013
16,190.0,11.875,0.7263468477234714
16,228.0,14.25,0.7554606119345401
16,266.0,16.625,0.7593777948699424
16,304.0,19.0,0.8188185770064613
16,342.0,21.375,1.0162790451431643
16,380.0,23.75,1.1488274795585278
16,418.0,26.125,1.0486484903958635
16,456.0,28.5,1.3314947358448983
16,494.0,30.875,1.6529672178905561
16,532.0,33.25,1.7120370456832428
16,570.0,35.625,1.9211219281481962
16,608.0,38.0,2.06664628432481
16,646.0,40.375,2.269566718186254
16,684.0,42.75,2.4725215777987857
16,722.0,45.125,2.8172545409644956
16,760.0,47.5,3.1739325396367355
16,798.0,49.875,3.6147354674001657
16,836.0,52.25,3.897342626180034
16,874.0,54.625,4.449348777841069
16,912.0,57.0,4.730594195623414
16,950.0,59.375,5.147134726995135
16,969.0,60.5625,5.473058362538
16,988.0,61.75,5.677500517864248
16,1007.0,62.9375,5.786543743847858
16,1026.0,64.125,6.178368229401528
16,1045.0,65.3125,6.519287207745947
16,1064.0,66.5,6.603164574271066
16,1083.0,67.6875,6.854644935944819
16,1102.0,68.875,7.074672863760497
16,1121.0,70.0625,7.239394804753842
